True Id;Source;Site name;Address;Zip;Phone;Fax;Program Name;Length of Day;IDHS Provider ID;Agency;Neighborhood;Funded Enrollment;Program Option;Number per Site EHS;Number per Site HS;Director;Head Start Fund;Eearly Head Start Fund;CC fund;Progmod;Website;Executive Director;Center Director;ECE Available Programs;NAEYC Valid Until;NAEYC Program Id;Email Address;Ounce of Prevention Description;Purple binder service type;Column;Column2
783160619;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Ruggles, Martha M.;7831 S. Prairie Ave. ;60619;5353085;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ida Patterson;;;;;;
783160619;ECE Chicago Find a School scrape.csv; Ruggles;7831 S. Prairie ;60619;5353085;;;;;;Greater Grand Crossing;;;;;;;;;;;;;HS-HD;;;;;;;
783860620;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE KIDS R FIRST 7838 S HALSTED;7838 S HALSTED ;60620;4889443;;;;;;;HENRY BOOTH HOUSE;AUBURN GRESHAM;;;;;Ms.  Jones;Yes;No;No;;;;;;;;;;
783860620;DFSS_AgencySiteLies_2012.csv;Henry Booth House Kids R First 7838 S Halsted;7838 S Halsted ;60620;4889443;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Jones ;;;;;;
792860620;CPS_Early_Childhood_Portal_scrape.csv; ChildServ - Englewood;7928 S Ashland Ave ;;;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
792860620;purple_binder_early_childhood.csv; Childserv Englewood;7928 S Ashland Avenue ;60620;;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
793160620;ECE Chicago Find a School scrape.csv; Joplin;7931 S. Honore St. ;60620;5353425;;;;;;Auburn Gresham;;;;;;;;;;;;;PFA-REG;;;;;;;
793960620;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Wright Renaissance;7939 S Western Ave ;;4768805;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
793960620;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Wright Renaissance;7939 S. Western ;;4768805;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
793960620;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Wright Renaissance;7939 S Western Ave ;;4768805;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
793960620;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Wright Renaissance;7939 S Western Ave ;;4768805;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
793960620;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-WRIGHT RENAISSANCE;7939 S WESTERN ;60620;4768805;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;ASHBURN;;;;;Corllis Wright;Yes;Yes;Yes;2708IT(Child Care IT Center), 2708PS(Child Care PS Center &;;;;;;;;;
793960620;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services McKinley-Wright Renaissance;7939 S. Western ;60620;4768805;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Corllis Wright;;;;;;
793960620;purple_binder_early_childhood.csv; Ada S. McKinley Community Services - Wright Renaissance;7939 S Western Avenue ;60620;4768805;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
794660620;CPS_Early_Childhood_Portal_scrape.csv; Ezzard Charles School;7946 S. Ashland ;;4870227;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
794660620;IDHS_child_care_provider_list.csv; Ezzard Charles;7946 South Ashland;60620;4870227;(773) 487-0044;;;6525-2857-5433-002;;;;;;;;;;;;;;;;;;;;;;
794660620;chapin_dfss_providers_2011_070212.csv;CHICAGO YOUTH CENTERS EZZARD CHARLES SCHOOL;7946 S ASHLAND AVE ;60620;4870227;;;;;;;CHICAGO YOUTH CENTERS;AUBURN GRESHAM;;;;;Eldora Davis;Yes;No;No;;;;;;;;;;
794660620;DFSS_AgencySiteLies_2012.csv;Chicago Youth Centers Ezzard Charles School;7946 S Ashland Ave ;60620;4870227;;;;;;;Chicago Youth Centers;;;;;;;;;;;www.chicagoyouthcenters.org;Harry Wells;Eldora Davis ;;;;;;
794660620;ECE Chicago Find a School scrape.csv; Ezzard Charles;7946 S Ashland  ;60620;4870227;;;;;;Auburn Gresham;;;;;;;;;;;;;CP;;;;;;;
794660620;NAEYC_accreditation.csv; Ezzard Charles School;7946 South Ashland Avenue  ;60620;4870227;;;;;;;;;;;;;;;;;;;;;;08/31/13;486942;ezzardezzi@aol.com;;
794660620;purple_binder_early_childhood.csv; Ezzard Charles School;7946 S Ashland Avenue ;60620;4870227;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
794660620;NAEYC_accreditation.csv; Ezzard Charles School;7949 South Ashland Avenue  ;60620;4870227;;;;;;;;;;;;;;;;;;;;;;08/31/13;486942;ezzardezzi@aol.com;;
795660620;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES CHILDREN'S CENTER (WESTERN);7956 S WESTERN ;60620;4768805;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;ASHBURN;;;;;Corlis Wright;Yes;No;No;;;;;;;;;;
79545;NAEYC_accreditation.csv; The Children's Center for Creative Learning Inc.;7956 South Western Ave.  ;60620;4714927;;;;;;;;;;;;;;;;;;;;;;05/31/13;722947;childrencenterwestern@yahoo.com;;
797360652;chapin_dfss_providers_2011_070212.csv;CAROLE ROBERTSON CENTER FOR LEARNING FCCH-MICHELLE PADILLA;7973 S KOLIN AVE ;60652;5211600;;;;;;;CAROLE ROBERTSON CENTER FOR LEARNING;ASHBURN;;;;;Jolene Martin;Yes;No;No;5899PS(HS Collaboration with Childcare Homes), 5899IP(EHS Co;;;;;;;;;
801060652;CPS_Early_Childhood_Portal_scrape.csv; Stevenson;8010 S. Kostner ;;5352280;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
801060652;ECE Chicago Find a School scrape.csv; Stevenson;8010 S. Kostner ;60652;5352280;;;;;;Ashburn;;;;;;;;;;;;;PFA-REG;;;;;;;
802660619;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE THE WORLD IS YOURS;8026 S COTTAGE GROVE AVE ;60619;;;;;;;;HENRY BOOTH HOUSE;CHATHAM;;;;;;Yes;No;No;;;;;;;;;;
802660619;DFSS_AgencySiteLies_2012.csv;Henry Booth House The World Is Yours;8026 S Cottage Grove Ave. ;60619;;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;;;;;;;
804560619;CPS_Early_Childhood_Portal_scrape.csv; Avalon Park;8045 S. Kenwood ;;5356615;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
804560619;ECE Chicago Find a School scrape.csv; Avalon Park;8045 S. Kenwood ;60619;5356615;;;;;;Avalon Park;;;;;;;;;;;;;PFA-REG;;;;;;;
804660620;chapin_dfss_providers_2011_070212.csv;EL VALOR LITTLE BROWN BEAR PRE-SCHOOL;8046 S WESTERN AVE ;60620;4343508;;;;;;;EL VALOR;ASHBURN;;;;;Deborah Broyles;Yes;No;No;;;;;;;;;;
804660620;DFSS_AgencySiteLies_2012.csv;El Valor Little Brown Bear Pre-School;8046 S Western Ave ;60620;4343500;;;;;;;El Valor;;;;;;;;;;;www.elvalor.org;Vincent Allocco;Deborah Broyles ;;;;;;
805060620;chapin_dfss_providers_2011_070212.csv;CAROLE ROBERTSON CENTER FOR LEARNING FCCH-TOSHA KELLY;8050 S HONORE ;60620;;;;;;;;CAROLE ROBERTSON CENTER FOR LEARNING;AUBURN GRESHAM;;;;;Jolene Martin;Yes;No;No;5984PS(HS Collaboration with Childcare Homes);;;;;;;;;
805560620;chapin_dfss_providers_2011_070212.csv;CAROLE ROBERTSON CENTER FOR LEARNING FCCH-DARLENE MCGHEE;8055 S WOOD ;60620;9945193;;;;;;;CAROLE ROBERTSON CENTER FOR LEARNING;AUBURN GRESHAM;;;;;Jolene Martin;No;No;No;6000PS(HS Collaboration with Childcare Homes), 6000IP(EHS Co;;;;;;;;;
810160620;CPS_Early_Childhood_Portal_scrape.csv; Lenart;8101 S. LaSalle St. ;;5350040;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
810160620;ECE Chicago Find a School scrape.csv; Lenart;8101 S. LaSalle ;60620;5350040;;;;;;Chatham;;;;;;;;;;;;;PFA-REG;;;;;;;
8128;chapin_dfss_providers_2011_070212.csv;CHICAGO STATE UNIVERSITY TINY TOTS VILLA;8128 S KING DR ;60641;4836251;;;;;;;CHICAGO STATE UNIVERSITY;CHATHAM;;;;;Judith Tyson;Yes;No;Yes;4292PS(Child Care PS Center), 4205PS(HS Collaboration with C;;;;;;;;;
8128;DFSS_AgencySiteLies_2012.csv;Chicago State University Tiny Tots Villa;8128 S. King Dr. ;60641;4836251;;;;;;;Chicago State University;;;;;;;;;;;www.gamechicago.org;Grace Ratliff;Judith Tyson;;;;;;
812860652;CPS_Early_Childhood_Portal_scrape.csv; NIA LTD. The Learning Tree;8128 S. Kedzie ;;7788802;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
812860652;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - Learning Tree;8128 S Kedzie Ave ;;7788802;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
812860652;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE LEARNING TREE;8128 S KEDZIE ;60652;7788802;;;;;;;HENRY BOOTH HOUSE;ASHBURN;;;;;Ms.  Vaughn;No;No;No;;;;;;;;;;
812860652;chapin_dfss_providers_2011_070212.csv;MARCY NEWBERRY ASSOCIATION LEARNING TREE 1;8128 S KEDZIE ;60652;7788802;;;;;;;MARCY NEWBERRY ASSOCIATION;ASHBURN;;;;;Joanne Williams;Yes;No;No;;;;;;;;;;
812860652;DFSS_AgencySiteLies_2012.csv;Marcy Newberry Association Learning Tree 1;8128 S Kedzie ;60652;7788802;;;;;;;Marcy Newberry Association;;;;;;;;;;;www.marcy-newberry.org;Gertrude Ricks;Joanne Williams ;;;;;;
813060620;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - New Pisgah;8130 S Racine Ave ;;8735392;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
813060620;CPS_Early_Childhood_Portal_scrape.csv; New Pisgah Day Care Center;8128 S. Racine Ave. ;;8735392;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
813060620;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - New Pisgah;8130 S Racine Ave ;;8735392;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
813060620;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE NEW PISGAH;8130 S RACINE ;60620;8735392;;;;;;;HENRY BOOTH HOUSE;AUBURN GRESHAM;;;;;Mr. S. Smith;Yes;No;No;;;;;;;;;;
813060620;DFSS_AgencySiteLies_2012.csv;Henry Booth House New Pisgah;8130 S Racine ;60620;8735392;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Mr. S. Smith;;;;;;
813060620;purple_binder_early_childhood.csv; New Pisgah Day Care Center;8130 S Racine Avenue ;60620;8735392;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
815060620;CPS_Early_Childhood_Portal_scrape.csv; Cook;8150 S. Bishop ;;5353315;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
815060620;ECE Chicago Find a School scrape.csv; Cook;8150 S. Bishop ;60620;5353315;;;;;;Auburn Gresham;;;;;;;;;;;;;PFA-REG;;;;;;;
822560652;CPS_Early_Childhood_Portal_scrape.csv; Chipper Preschool;8225-29 S. Kedzie ;;7785757;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
822560652;chapin_dfss_providers_2011_070212.csv;EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO CHIPPER PRESCHOOL;8225 S KEDZIE ;60652;7785757;;;;;;;EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO;ASHBURN;;;;;Ms. Nelson;Yes;No;No;;;;;;;;;;
822560652;DFSS_AgencySiteLies_2012.csv;Easter Seals Society of Metropolitan Chicago Chipper Preschool;8225 S Kedzie ;60652;7785757;;;;;;;Easter Seals Society of Metropolitan Chicago;;;;;;;;;;;www.easterseaslchicago.org;Barbara Zawacki;Ms.Amaryllis Nelson;;;;;;
822560652;ECE Chicago Find a School scrape.csv; Chipper Preschool;8225 S. Kedzie ;60652;7785757;;;;;;Ashburn;;;;;;;;;;;;;CP;;;;;;;
823560617;purple_binder_early_childhood.csv; Catholic Charities Chicago - St. Michael;8235 S Shore Drive ;60617;9337676;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
823660652;CPS_Early_Childhood_Portal_scrape.csv; Pinks Child Care Academy;8236 S. Kedzie ;;8637465;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
823660652;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - Pink's Child Care Academy;8236 S Kedzie Ave ;;8637465;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
823660652;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE PINK'S CHILD CARE ACADEMY;8236 S KEDZIE ;60652;8637465;;;;;;;HENRY BOOTH HOUSE;ASHBURN;;;;;Ms.  Jones;Yes;No;No;;;;;;;;;;
823660652;DFSS_AgencySiteLies_2012.csv;Henry Booth House Pink's Child Care Academy;8236 S Kedzie ;60652;8637465;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Jones ;;;;;;
825560617;ECE Chicago Find a School scrape.csv; Sullivan;8255 S. Houston ;60617;5356585;;;;;;South Chicago;;;;;;;;;;;;;PFA-REG;;;;;;;
830060652;CPS_Early_Childhood_Portal_scrape.csv; Ashburn School;8300 S. St Louis Ave. ;;5357860;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
830060652;ECE Chicago Find a School scrape.csv; Ashburn School;8300 S. St. Louis ;60652;5357860;;;;;;Ashburn;;;;;;;;;;;;;PFA-REG;;;;;;;
830660619;CPS_Early_Childhood_Portal_scrape.csv; Dixon;8306 S. St. Lawrence ;;5353834;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
830660619;ECE Chicago Find a School scrape.csv; Dixon;8306 S. St. Lawrence ;60619;5353834;;;;;;Chatham;;;;;;;;;;;;;PFA-REG;;;;;;;
831660619;DFSS_AgencySiteLies_2012.csv;South Central Community Services South Central Community Service;8316 S. Ellis Ave. ;60618;4830900;;;;;;;South Central Community Services;;;;;;;;;;;www.sccsinc.org;Felicia Blasingame;Marsha Hightower;;;;;;
831660619;CPS_Early_Childhood_Portal_scrape.csv; South Central Community Services - South Central Community Services;8316 S Ellis Ave ;;4830900;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
831660619;CPS_Early_Childhood_Portal_scrape.csv; South Central Holistic PreK Program;8316 S. Ellis ;;4830900;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
831660619;CPS_Early_Childhood_Portal_scrape.csv; South Central Community Services - South Central Community Services;8316 S Ellis Ave ;;4830900;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
831660619;CPS_Early_Childhood_Portal_scrape.csv; South Central Community Services - South Central Community Services;8316 S Ellis Ave ;;4830900;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
831660619;chapin_dfss_providers_2011_070212.csv;SOUTH CENTRAL COMMUNITY SERVICES SOUTH CENTRAL COMMUNITY SERVICE;8316 S ELLIS AVE ;60619;4830900;;;;;;;SOUTH CENTRAL COMMUNITY SERVICES;CHATHAM;;;;;Marsha Hightower;Yes;No;No;;;;;;;;;;
831660619;ECE Chicago Find a School scrape.csv; South Central Holistic Pre-K;8316 S. Ellis ;60619;4830900;;;;;;Chatham;;;;;;;;;;;;;CP;;;;;;;
831660619;NAEYC_accreditation.csv; South Central Community Services Head Start Program;8316 South Ellis Avenue Building ;60619;4830900;;;;;;;;;;;;;;;;;;http://www.sccsinc.org;;;;05/31/14;508122;blasingame@sccsinc.org;;
832260652;chapin_dfss_providers_2011_070212.csv;MARCY NEWBERRY ASSOCIATION LEARNING TREE 2;8322 S PULASKI RD ;60652;8843345;;;;;;;MARCY NEWBERRY ASSOCIATION;ASHBURN;;;;;Joanne Williams;Yes;No;No;;;;;;;;;;
832260652;DFSS_AgencySiteLies_2012.csv;Marcy Newberry Association Learning Tree 2;8322 S Pulaski Rd. ;60652;8843345;;;;;;;Marcy Newberry Association;;;;;;;;;;;www.marcy-newberry.org;Gertrude Ricks;Joanne Williams ;;;;;;
832460620;ECE Chicago Find a School scrape.csv; Cuffe;8324 S. Racine ;60620;5358250;;;;;;Auburn Gresham;;;;;;;;;;;;;PFA-REG;;;;;;;
835860617;CPS_Early_Childhood_Portal_scrape.csv; Marcy Newberry Association - South Harper Montessori;8358 S Stony Island Ave ;;7340375;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
835860617;CPS_Early_Childhood_Portal_scrape.csv; South Harper Montessori School;8358 S. Stony Island ;;7340303;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
835860617;CPS_Early_Childhood_Portal_scrape.csv; Marcy Newberry Association - South Harper Montessori;8358 S Stony Island Ave ;;7340375;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
835860617;CPS_Early_Childhood_Portal_scrape.csv; Marcy Newberry Association - South Harper Montessori;8358 S Stony Island Ave ;;7340375;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
835860617;chapin_dfss_providers_2011_070212.csv;MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI;8358 S STONY ISLAND AVE ;60617;7340375;;;;;;;MARCY NEWBERRY ASSOCIATION;AVALON PARK;;;;;Georgianna Coachman;No;No;No;;;;;;;;;;
835860617;ECE Chicago Find a School scrape.csv; South Harper 0-3;8358 S. Stony Island ;60617;7340303;;;;;;Avalon Park;;;;;;;;;;;;;CP;;;;;;;
835860617;ECE Chicago Find a School scrape.csv; South Harper Montessori Sch;8358 S. Stony Island ;60617;7340303;;;;;;Avalon Park;;;;;;;;;;;;;CP;;;;;;;
835860617;purple_binder_early_childhood.csv; South Harper Montessori Preschool;8358 S Stony Island Avenue ;60617;7343120;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
840760620;CPS_Early_Childhood_Portal_scrape.csv; Morgan;8407 S. Kerfoot ;;5353366;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
840760620;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.;8407 S KERFOOT ;60620;5353366;;;;;;;CHICAGO PUBLIC SCHOOLS;AUBURN GRESHAM;;;;;Mrs. Linda E.  Walker;Yes;No;No;;;;;;;;;;
840760620;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Morgan, Garrett A.;8407 S. Kerfoot ;60620;5353366;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Jerrold Washington;;;;;;
840760620;ECE Chicago Find a School scrape.csv; Morgan;8407 S. Kerfoot ;60620;5353366;;;;;;Auburn Gresham;;;;;;;;;;;;;HS-HD;;;;;;;
843560617;purple_binder_early_childhood.csv; All Nations Development Center;8435 S Stony Island Avenue ;60617;3757000;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
844160617;CPS_Early_Childhood_Portal_scrape.csv; Coles;8441 S. Yates ;;5356550;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
844160617;ECE Chicago Find a School scrape.csv; Coles;8441 S. Yates ;60617;5356550;;;;;;South Chicago;;;;;;;;;;;;;PFA-REG;;;;;;;
844560652;ECE Chicago Find a School scrape.csv; Durkin Park School;8445 S. Kolin ;60652;5352322;;;;;;Ashburn;;;;;;;;;;;;;PFA-REG;;;;;;;
850160620;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - Jelly Learning Center;8501 S Ashland Ave ;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
850160620;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND;8501 S ASHLAND ;60620;2395437;;;;;;;HENRY BOOTH HOUSE;AUBURN GRESHAM;;;;;Ms. Donna Taylor;Yes;No;No;;;;;;;;;;
850160620;DFSS_AgencySiteLies_2012.csv;Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND;8501 S Ashland ;60620;2395437;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Donna Taylor ;;;;;;
852460620;CPS_Early_Childhood_Portal_scrape.csv; Gresham;8524 S. Green ;;5353350;;Head Start;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;
852460620;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.;8524 S GREEN ;60620;5353350;;;;;;;CHICAGO PUBLIC SCHOOLS;AUBURN GRESHAM;;;;;Ms. Diedrus U.  Brown;Yes;No;No;;;;;;;;;;
852460620;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Gresham, Walter Q.;8524 S. Green ;60620;5353350;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Diedrus U. Brown;;;;;;
852460620;ECE Chicago Find a School scrape.csv; Gresham;8524 S. Green ;60620;5353350;;;;;;Auburn Gresham;;;;;;;;;;;;;HS-HD;;;;;;;
853060620;CPS_Early_Childhood_Portal_scrape.csv; Foster Park;8530 S. Wood St. ;;5352725;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
853060620;ECE Chicago Find a School scrape.csv; Foster Park;8530 S. Wood St. ;60620;5352725;;;;;;Auburn Gresham;;;;;;;;;;;;;PFA-REG;;;;;;;
854660617;CPS_Early_Childhood_Portal_scrape.csv; Caldwell;8546 S. Cregier ;;5356300;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
854660617;ECE Chicago Find a School scrape.csv; Caldwell (Blended);8546 S. Cregier ;60617;5356300;;;;;;Avalon Park;;;;;;;;;;;;;PFA-REG;;;;;;;
860160619;CPS_Early_Childhood_Portal_scrape.csv; Dorothy Sutton Branch - Dorothy Sutton Branch;8601 S State St ;;7234445;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
860160619;CPS_Early_Childhood_Portal_scrape.csv; Dorothy Sutton Branch Headstart and Daycare;8601 S. State St. ;;7234445;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
860160619;CPS_Early_Childhood_Portal_scrape.csv; Dorothy Sutton Branch - Dorothy Sutton Branch;8601 S State St ;;7234445;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
860160619;chapin_dfss_providers_2011_070212.csv;DOROTHY SUTTON BRANCH DOROTHY SUTTON BRANCH;8601 S STATE ;60619;7234445;;;;;;;DOROTHY SUTTON BRANCH;CHATHAM;;;;;Ms. Ola Kirksey;Yes;No;No;7123PS(HS Collaboration with Childcare);;;;;;;;;
860160619;DFSS_AgencySiteLies_2012.csv;Dorothy Sutton Branch Dorothy Sutton Branch;8601 S. State St ;60619;7234445;;;;;;;Dorothy Sutton Branch;;;;;;;;;;;;Ola Kirksey;Ms. Ola Kirksey;;;;;;
860160619;NAEYC_accreditation.csv; Dorothy Sutton Branch Head Start & Day Care;8601 South State Street  ;60619;7234445;;;;;;;;;;;;;;;;;;;;;;04/30/14;557917;dorthysbr@aol.com;;
860160656;CPS_Early_Childhood_Portal_scrape.csv; Dirksen;8601 W. Foster ;;5341090;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
860160656;ECE Chicago Find a School scrape.csv; Dirksen;8601 W. Foster  ;60656;5341090;;;;;;O'Hare;;;;;;;;;;;;;PFA-REG TS;;;;;;;
860960619;chapin_dfss_providers_2011_070212.csv;CHICAGO STATE UNIVERSITY FCCH-LATASHIE  TAIWO;8609 S INGLESIDE ;60619;4880716;;;;;;;CHICAGO STATE UNIVERSITY;CHATHAM;;;;;Evelyn Lang;No;Yes;No;5971IP(EHS Collaboration Enhanced Home IP), 5973IT(Child Car;;;;;;;;;
861260617;CPS_Early_Childhood_Portal_scrape.csv; McCann?s Daycare Center;8612 S. Stony Island ;;3757932;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
861260617;ECE Chicago Find a School scrape.csv; McCann's Daycare Center;8612 S. Stony Island ;60617;3757932;;;;;;Avalon Park;;;;;;;;;;;;;CP;;;;;;;
862560619;chapin_dfss_providers_2011_070212.csv;CHICAGO COMMONS ASSOCIATION JPE DAYCARE CENTER;8625 S COTTAGE GROVE ;60619;9941300;;;;;;;CHICAGO COMMONS ASSOCIATION;CHATHAM;;;;;Jackie Cuvington;No;No;No;;;;;;;;;;
871660617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - St. Bronislava;8716 S Colfax Ave ;;9337676;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
871660617;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - St. Bronislava;8716 S Colfax Ave ;;9337676;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
871660617;purple_binder_early_childhood.csv; Saint Bronislava Early Childhood Center;8716 S Colfax Avenue ;60617;6557305;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
871660620;CPS_Early_Childhood_Portal_scrape.csv; Ryder;8716 S. Wallace ;;5353843;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
871660620;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS RYDER, WILLIAM H.;8716 S WALLACE STREET ;60620;5353843;;;;;;;CHICAGO PUBLIC SCHOOLS;AUBURN GRESHAM;;;;;Mrs. Janice  Preston;Yes;No;No;;;;;;;;;;
871660620;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Ryder, William H.;8716 S. Wallace Street ;60620;5353843;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mrs. Janice  Preston;;;;;;
871660620;ECE Chicago Find a School scrape.csv; Ryder;8716 S. Wallace ;60620;5353843;;;;;;Auburn Gresham;;;;;;;;;;;;;HS-HD;;;;;;;
875960617;purple_binder_early_childhood.csv; Chicago Department of Human Services - South Chicago;8759 S Commercial Avenue ;60617;7470331;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
876560631;IDHS_child_care_provider_list.csv; ChildServ;8765 West Higgins Road Suite 450;60631;8677308;(773) 693-0322;;;2935-8342-5433-002;;;;;;;;;;;;;;;;;;;;;;
