Id;Source;Site_name;Address;Zip;Phone;Fax;Program_Name;Length_of_Day;IDHS_Provider_ID;Agency;Neighborhood;Funded_Enrollment;Program_Option;Number_per_Site_EHS;Number_per_Site_HS;Director;Head_Start_Fund;Eearly_Head_Start_Fund;CC_fund;Progmod;Website;Executive_Director;Center_Director;ECE_Available_Programs;NAEYC_Valid_Until;NAEYC_Program_Id;Email_Address;Ounce_of_Prevention_Description;Purple_binder_service_type;Column;Column2;PAIR_ID;SCORE;LABEL
142060613;CPS_Early_Childhood_Portal_scrape.csv;Blaine;1420 W. Grace;;5345750;;Tuition Based Preschool;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;blaine_1;1.0;yes
270060608;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - Rauner;2700 S Western Ave;;8473115;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - rauner_2;;
270060608;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - Rauner;2700 S Western Ave;;8473115;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;ymca of metropolitan chicago - rauner_2;1.0;yes
371160632;DFSS_AgencySiteLies_2012.csv;Chicago Commons Association Los Pequenos Angelitos;3711 W 55th St;60632;7355827;;;;;;;Chicago Commons Association;;;;;;;;;;;www.chicagocommons.org;Dan Valliere;Angeles Nunez;;;;;;;chicago commons association los pequenos angelitos_0;;
371160632;chapin_dfss_providers_2011_070212.csv;CHICAGO COMMONS ASSOCIATION LOS PEQUENOS ANGELITOS;3711 W 55TH ST;60632;2237292;;;;;;;CHICAGO COMMONS ASSOCIATION;WEST ELSDON;;;;;Angeles Nunez;Yes;No;No;;;;;;;;;;;chicago commons association los pequenos angelitos_0;1.0;yes
2718;CPS_Early_Childhood_Portal_scrape.csv;Easter Seals Society of Metropolitan Chicago - The Keeper's Inst.;2718 W 59th St;;;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;easter seals society of metropolitan chicago - the keeper's inst._0;;
2718;CPS_Early_Childhood_Portal_scrape.csv;Easter Seals Society of Metropolitan Chicago - The Keeper's Inst.;2718 W 59th St;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;easter seals society of metropolitan chicago - the keeper's inst._0;1.0;yes
74460612;CPS_Early_Childhood_Portal_scrape.csv;Chicago Commons Association - Nia Family Center;744 N Monticello Ave;;8266971;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; nia family center_25;;
74460612;chapin_dfss_providers_2011_070212.csv;CHICAGO COMMONS ASSOCIATION NIA FAMILY CENTER;744 N MONTICELLO;60612;7220115;;;;;;;CHICAGO COMMONS ASSOCIATION;HUMBOLDT PARK;;;;;Sharon Gibson;Yes;No;Yes;2633IT(Child Care IT Center), 3404PS(HS Collaboration with C;;;;;;;;;; nia family center_25;0.308618742943169;yes
340160625;CPS_Early_Childhood_Portal_scrape.csv;Albany Park Community Center - Albany Park Day Care - Ainslie;3401 W Ainslie St;;5395907;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;albany park community center - albany park day care - ainslie_2;;
340160625;CPS_Early_Childhood_Portal_scrape.csv;Albany Park Community Center - Albany Park Day Care - Ainslie;3401 W Ainslie St;;5395907;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;albany park community center - albany park day care - ainslie_2;1.0;yes
370160623;CPS_Early_Childhood_Portal_scrape.csv;Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701;3701 W Ogden Ave;;5228400;;Early Head Start;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;carole robertson center for learning - carole robertson center- ogden 3701_0;;
370160623;CPS_Early_Childhood_Portal_scrape.csv;Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701;3701 W Ogden Ave;;5228400;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;carole robertson center for learning - carole robertson center- ogden 3701_0;1.0;yes
431460653;purple_binder_early_childhood.csv;Abraham Lincoln Centre - Lincoln/King;4314 S Cottage Grove Avenue;60653;7472310;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;king_7;;
431460653;CPS_Early_Childhood_Portal_scrape.csv;Abraham Lincoln Centre - Lincoln - King;4314 S Cottage Grove Ave;;7472310;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;king_7;0.8281896876176138;yes
350060618;ECE Chicago Find a School scrape.csv;Audubon;3500 N. Hoyne;60618;5345470;;;;;;North Center;;;;;;;;;;;;;TB;;;;;;;;dubois-dubon_7;;
350060618;CPS_Early_Childhood_Portal_scrape.csv;Audubon;3500 N. Hoyne;;5345470;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;dubois-dubon_7;1.0;yes
142060608;CPS_Early_Childhood_Portal_scrape.csv;Pilsen;1420 W. 17Th St.;;5347675;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;pilsen_0;;
142060608;ECE Chicago Find a School scrape.csv;Pilsen;1420 W. 17Th St.;60608;5347675;;;;;;Lower West Side;;;;;;;;;;;;;HS-HD;;;;;;;;pilsen_0;1.0;yes
200160622;CPS_Early_Childhood_Portal_scrape.csv;North Avenue Day Nursery - North Avenue Day Nursery;2001 W Pierce Ave;;3424499;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;north avenue day nursery - north avenue day nursery_4;;
200160622;CPS_Early_Childhood_Portal_scrape.csv;North Avenue Day Nursery - North Avenue Day Nursery;2001 W Pierce Ave;;3424499;;Early Head Start;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;north avenue day nursery - north avenue day nursery_4;1.0;yes
420160641;ECE Chicago Find a School scrape.csv;Scammon;4201 W. Henderson;60641;5343475;;;;;;Irving Park;;;;;;;;;;;;;PFA-REG;;;;;;;;ammon-ammond_2;;
281960623;ECE Chicago Find a School scrape.csv;Hammond;2819 W. 21st Pl;60623;5354580;;;;;;South Lawndale;;;;;;;;;;;;;PFA-REG;;;;;;;;ammon-ammond_2;0.684794881445239;no
165360609;ECE Chicago Find a School scrape.csv;Chicago Commons PauloFreire;1653 W. 43rd St;60609;8266260;;;;;;New City;;;;;;;;;;;;;CP;;;;;;;;eirce-eire_35;;
165360609;CPS_Early_Childhood_Portal_scrape.csv;Chicago Commons Association - Paulo Freire;1653 W 43rd St;;8262669;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;eirce-eire_35;0.7303349642453896;yes
321560629;CPS_Early_Childhood_Portal_scrape.csv;Metropolitan Family Services;3215 W. 63rd Street;;8842350;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; family services_7;;
21660606;purple_binder_early_childhood.csv;Jewish Child and Family Services;216 W Jackson Boulevard;60606;3574800;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care; family services_7;0.7066240120436582;no
282060618;DFSS_AgencySiteLies_2012.csv;Mary Crane League Mary Crane Center (West);2820 N. Leavitt;60618;9388130;;;;;;;Mary Crane League;;;;;;;;;;;www.marycrane.org;Lavetter Terry;Martuice Williams ;;;;;;;mary crane league mary crane center (west)_0;;
282060618;chapin_dfss_providers_2011_070212.csv;MARY CRANE LEAGUE MARY CRANE CENTER (WEST);2820 N LEAVITT;60618;3485528;;;;;;;MARY CRANE LEAGUE;NORTH CENTER;;;;;Emily Hamlin;Yes;Yes;No;4237PS(HS Collaboration with Childcare & PreK);;;;;;;;;;mary crane league mary crane center (west)_0;1.0;yes
201060647;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS FUNSTON, FREDERICK;2010 N CENTRAL PARK;60647;5344125;;;;;;;CHICAGO PUBLIC SCHOOLS;LOGAN SQUARE;;;;;Ms. Nilma Osiecki;Yes;No;No;;;;;;;;;;;chicago public schools funston, frederick_0;;
201060647;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Funston, Frederick;2010 N Central Park;60647;5344125;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Nilma Osiecki;;;;;;;chicago public schools funston, frederick_0;1.0;yes
250760614;chapin_dfss_providers_2011_070212.csv;CHRISTOPHER HOUSE GREENVIEW;2507 N GREENVIEW;60614;4721083;;;;;;;CHRISTOPHER HOUSE;LINCOLN PARK;;;;;Aimee Washington;Yes;No;No;2681IT(Child Care IT Center), 3406PS(HS Collaboration with C;;;;;;;;;;christopher house greenview_5;;
250760614;NAEYC_accreditation.csv;Christopher House Greenview;2507 North Greenview;60614;4721083;;;;;;;;;;;;;;;;;;http://www.christopherhouse.org;;;;04/30/14;129456;awashington@christopherhouse.org;;;christopher house greenview_5;1.0;yes
1132;CPS_Early_Childhood_Portal_scrape.csv;LEARN Charter School;1132 S. Homan;;8266330;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;er school_12;;
144560637;purple_binder_early_childhood.csv;Woodlawn T.W.O. Infant Toddler School;1445 E 65th Street;60637;3245880;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;er school_12;0.4627399322544223;no
64660624;ECE Chicago Find a School scrape.csv;Ryerson;646 N. Lawndale;60624;5346700;;;;;;Humboldt Park;;;;;;;;;;;;;HS-HD;;;;;;;;erson_13;;
472860640;CPS_Early_Childhood_Portal_scrape.csv;McPherson;4728 N. Wolcott Ave;;5344625;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;erson_13;0.6721866767030485;no
51260644;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS MAY COMMUNITY ACADEMY, HORATIO;512 S LAVERGNE;60644;5346140;;;;;;;CHICAGO PUBLIC SCHOOLS;AUSTIN;;;;;Roger  Lewis;Yes;No;No;;;;;;;;;;;chicago public schools may community academy, horatio_0;;
51260644;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools May Community Academy, Horatio;512 S. Lavergne;60644;5346140;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Roger Lewis;;;;;;;chicago public schools may community academy, horatio_0;1.0;yes
170160622;DFSS_AgencySiteLies_2012.csv;Erie Neighborhood House Erie Community Center;1701 W. Superior;60622;5635800;;;;;;;Erie Neighborhood House;;;;;;;;;;;www.eriehouse.org;Celena Roldan;Celena Roldan;;;;;;;erie neighborhood house erie community center_0;;
170160622;chapin_dfss_providers_2011_070212.csv;ERIE NEIGHBORHOOD HOUSE ERIE COMMUNITY CENTER;1701 W SUPERIOR;60622;5635800;;;;;;;ERIE NEIGHBORHOOD HOUSE;WEST TOWN;;;;;Celena Roldan;Yes;No;No;2640IT(Child Care IT Center), 3256PS(HS Collaboration with C;;;;;;;;;;erie neighborhood house erie community center_0;1.0;yes
60060612;CPS_Early_Childhood_Portal_scrape.csv;Onward Neighborhood House - Onward Neighborhood House;600 N Leavitt St;;6666726;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;onward neighborhood house - onward neighborhood house_4;;
60060612;CPS_Early_Childhood_Portal_scrape.csv;Onward Neighborhood House - Onward Neighborhood House;600 N Leavitt St;;6666726;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;onward neighborhood house - onward neighborhood house_4;1.0;yes
165660647;chapin_dfss_providers_2011_070212.csv;ERIE NEIGHBORHOOD HOUSE FCCH-SILVERIA CRUZ SITE;1656 N SPRINGFIELD;60647;4322213;;;;;;;ERIE NEIGHBORHOOD HOUSE;HUMBOLDT PARK;;;;;Cythnia Suarez;No;Yes;No;6109IP(EHS Collaboration Enhanced Home IP), 5681IT(Child Car;;;;;;;;;;z site_0;;
191460707;chapin_dfss_providers_2011_070212.csv;ERIE NEIGHBORHOOD HOUSE FCCH-ANALIDA SANCHEZ SITE;1914 N SAYRE;60707;4322213;;;;;;;ERIE NEIGHBORHOOD HOUSE;AUSTIN;;;;;Cynthia Suarez;No;No;No;5697IP(EHS Collaboration Enhanced Home IP), 5700IT(Child Car;;;;;;;;;;z site_0;0.792623259315017;no
171160609;chapin_dfss_providers_2011_070212.csv;EL VALOR LITTLE TYKES I;1711 W 35TH STREET;60609;2547710;;;;;;;EL VALOR;MCKINLEY PARK;;;;;Sara Matta;Yes;No;No;;;;;;;;;;; little tykes i- little tykes ii_31;;
171160609;ECE Chicago Find a School scrape.csv;KKP - Little Tykes I;1711 W. 35th St.;60609;2548396;;;;;;McKinley Park;;;;;;;;;;;;;CP;;;;;;;; little tykes i- little tykes ii_31;0.35961610839292435;yes
202160647;CPS_Early_Childhood_Portal_scrape.csv;Chase;2021 N. Point St.;;5344185;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;asco-ase_2;;
202160647;ECE Chicago Find a School scrape.csv;Chase;2021 N. Point St.;60647;5344185;;;;;;Logan Square;;;;;;;;;;;;;HS-HD;;;;;;;;asco-ase_2;1.0;yes
344960624;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - North Lawndale YMCA;3449 W Arthington St;;6380773;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;e ymca_24;;
242460645;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - High Ridge YMCA;2424 W Touhy Ave;;2628300;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;e ymca_24;0.792623259315017;no
153960623;DFSS_AgencySiteLies_2012.csv;Marcy Newberry Association Marcy Center;1539 S. Springfield;60623;7622300;;;;;;;Marcy Newberry Association;;;;;;;;;;;www.marcy-newberry.org;Gertrude Ricks;Barbara Tucker ;;;;;;; marcy center_19;;
153960623;CPS_Early_Childhood_Portal_scrape.csv;Marcy Newberry Association - Marcy Center;1539 S Springfield Ave;;7612300;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; marcy center_19;0.8291305984192698;yes
474560615;CPS_Early_Childhood_Portal_scrape.csv;Creative Mansion Children?s Academy;4745 S. Ellis;;2686066;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;s academy_22;;
475360644;purple_binder_early_childhood.csv;First Start Children's Academy;4753 W Washington Boulevard;60644;3794928;;;;;;;;;;;;;;;;;;;;;;;;;;Early Head Start;s academy_22;0.6815957847196086;no
74460612;CPS_Early_Childhood_Portal_scrape.csv;Chicago Commons Association - Nia Family Center;744 N Monticello Ave;;8266971;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;a family center_25;;
251660602;chapin_ounce_providers_2011_071112.csv;Viva Family Center;2516 W. Division;60622;2529100;;;;;;;;Home Based;-- ;84;;;;;;;;;;;;;;;;;a family center_25;0.48946179902145276;no
53260628;CPS_Early_Childhood_Portal_scrape.csv;Trinity United Church of Christ - Trinity United;532 W 95th St;;4883511;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;nite-nited_7;;
60046;IDHS_child_care_provider_list.csv;One Hope United;P.O. Box 1128 Lake Villa;60046;2456559;(847) 245-6715;;;8581-4703-5433-004;;;;;;;;;;;;;;;;;;;;;;;nite-nited_7;0.4004516371847949;no
300160629;purple_binder_early_childhood.csv;Catholic Charities Chicago - Chicago Lawn;3001 W 59th Street;60629;9251085;;;;;;;;;;;;;;;;;;;;;;;;;;Early Head Start;chicago lawn-chicago lawn)_2;;
300160629;DFSS_AgencySiteLies_2012.csv;Catholic Charities of the Archdiocese of Chicago Chicago Lawn;3001 W. 59th St.;60629;9251085;;;;;;;Catholic Charities of the Archdiocese of Chicago;;;;;;;;;;;www.catholiccharities.net;Laura Rios;Virginia Carrillo;;;;;;;chicago lawn-chicago lawn)_2;0.7265713210387655;yes
346060652;chapin_dfss_providers_2011_070212.csv;CHICAGO YOUTH CENTERS PATHWAYS TO LEARNING CC1;3460 W 79TH ST;60652;4369244;;;;;;;CHICAGO YOUTH CENTERS;ASHBURN;;;;;Carol Quinn;Yes;No;No;;;;;;;;;;; cc1- ccc_1;;
130060619;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES STEPPING STONES CCC;1300 E 75TH ST;60619;4930000;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;SOUTH SHORE;;;;;Dr. Jones;Yes;No;No;;;;;;;;;;; cc1- ccc_1;0.5982310876928867;no
110060607;NAEYC_accreditation.csv;Cordi Marian Center;1100 South May;60607;6663787;;;;;;;;;;;;;;;;;;;;;;02/01/16;486708;mahayden@catholiccharities.net;;;n center_5;;
430160653;chapin_ounce_providers_2011_071112.csv;Centers for New Horizons (Partner) Effie Ellis II Early Care & Education Center;4301 S. Cottage Grove;60653;5489839;;;;;Centers for New Horizons (Partner);Grand Boulevard, Kenwood, Washington Park;40 Early Head Start;Early Head Start Full Day/Full Year;40;-- ;;;;;;;;;;;;;;;;;n center_5;0.4209634926608957;no
343660634;CPS_Early_Childhood_Portal_scrape.csv;Dever;3436 N. Osceola;;5343090;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;ever-evere_0;;
343660634;ECE Chicago Find a School scrape.csv;Dever;3436 N. Osceola;60634;5343090;;;;;;Dunning;;;;;;;;;;;;;PFA-REG;;;;;;;;ever-evere_0;1.0;yes
325060624;chapin_dfss_providers_2011_070212.csv;YMCA OF METROPOLITAN CHICAGO MARSHALL;3250 W ADAMS;60624;2650145;;;;;;;YMCA OF METROPOLITAN CHICAGO;EAST GARFIELD PARK;;;;;Beverly Ross;No;Yes;No;6040IP(EHS Collaboration Enhanced Center-IP), 6040EP(EHS Col;;;;;;;;;;ymca of metropolitan chicago marshall_0;;
325060624;DFSS_AgencySiteLies_2012.csv;YMCA of Metropolitan Chicago Marshall;3250 W. Adams;60624;2650145;;;;;;;YMCA of Metropolitan Chicago;;;;;;;;;;;www.ymcachicago.org;Dorothy Cole-Gary;Beverly Ross ;;;;;;;ymca of metropolitan chicago marshall_0;1.0;yes
94560621;CPS_Early_Childhood_Portal_scrape.csv;Salvation Army Red Shield;945 W. 69th St.;;3583224;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;salvation army red shield_0;;
94560621;DFSS_AgencySiteLies_2012.csv;Salvation Army Red Shield;945 W. 69th St.;60621;3583224;;;;;;;Salvation Army;;;;;;;;;;;www.usc.salvationarmy.com;Claudia Rowland;Lillie Denton;;;;;;;salvation army red shield_0;1.0;yes
153960623;purple_binder_early_childhood.csv;Marcy Newberry Association - Marcy Center;1539 S Springfield Avenue;60623;7612300;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;marcy newberry association - marcy center_5;;
153960623;CPS_Early_Childhood_Portal_scrape.csv;Marcy Newberry Association - Marcy Center;1539 S Springfield Ave;;7612300;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;marcy newberry association - marcy center_5;1.0;yes
270160652;chapin_dfss_providers_2011_070212.csv;GADS HILL CENTER HUNT'S EARLY CHILDHOOD EDUCATIONAL ACADEMY;2701 W 79TH ST;60652;8638260;;;;;;;GADS HILL CENTER;ASHBURN;;;;;Sallie Hunt;Yes;No;No;;;;;;;;;;;l academy_2;;
140060609;chapin_dfss_providers_2011_070212.csv;CHICAGO COMMONS ASSOCIATION COMPUTER PRESCHOOL ACADEMY;1400 W GARFIELD BLVD;60609;6275000;;;;;;;CHICAGO COMMONS ASSOCIATION;NEW CITY;;;;;;Yes;No;No;;;;;;;;;;;l academy_2;0.5773428678961234;no
3460607;DFSS_AgencySiteLies_2012.csv;Haymarket Center Wholly Innocence Day Care Center;34 N. Sangamon;60607;2267984;;;;;;;Haymarket Center;;;;;;;;;;;www.hcenter.org;Bakahia Madison;Bakahia Madison;;;;;;;e day care center_13;;
110960651;purple_binder_early_childhood.csv;McKinney's Home Day Care Center;1109 N Laramie Avenue;60651;3791685;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care;e day care center_13;0.5771546857357922;no
200160622;CPS_Early_Childhood_Portal_scrape.csv;North Avenue Day Nursery - North Avenue Day Nursery;2001 W Pierce Ave;;3424499;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; north avenue day nursery_10;;
200160622;DFSS_AgencySiteLies_2012.csv;North Avenue Day Nursery North Avenue Day Nursery;2001 W. Pierce;60622;3424499;;;;;;;North Avenue Day Nursery;;;;;;;;;;;www.nadnkids.org;Steve Koll;Steve Koll;;;;;;; north avenue day nursery_10;0.8375987956341738;yes
346060652;NAEYC_accreditation.csv;Pathways to Learning Child Care Center;3450-54 West 79th Street;60652;4369244;;;;;;;;;;;;;;;;;;;;;;09/30/14;725281;lmpedwards@yahoo.com;;; child care center_31;;
452660653;CPS_Early_Childhood_Portal_scrape.csv;St. Paul Church of God - Chaney Ford Child Care Center;4526 S Wabash Ave;;2858721;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;; child care center_31;0.6031238238614979;no
154560626;CPS_Early_Childhood_Portal_scrape.csv;Mary Crane League - Mary Crane - Morse;1545 W Morse Ave;;2621390;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;;rse-rse)_0;;
7130;CPS_Early_Childhood_Portal_scrape.csv;Archdiocese of Chicago - Queen of the Universe;7130 S. Hamlin;;5824266;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;rse-rse)_0;0.435265336846067;no
350060618;ECE Chicago Find a School scrape.csv;Audubon;3500 N. Hoyne;60618;5345470;;;;;;North Center;;;;;;;;;;;;;TB;;;;;;;;dubois-dubon_8;;
350060618;CPS_Early_Childhood_Portal_scrape.csv;Audubon;3500 N. Hoyne;;5345470;;Tuition Based Preschool;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;;dubois-dubon_8;1.0;yes
402560653;chapin_dfss_providers_2011_070212.csv;CHICAGO STATE UNIVERSITY GRANT CREATIVE LEARNING CENTER;4025 S DREXEL BLVD;60653;2858440;;;;;;;CHICAGO STATE UNIVERSITY;OAKLAND;;;;;Mary Billingsey;Yes;No;Yes;4383SA(School Age (SA)), 4383PS(Child Care PS Center), 4370P;;;;;;;;;;chicago state university grant creative learning center_0;;
402560653;DFSS_AgencySiteLies_2012.csv;Chicago State University Grant Creative Learning Center;4025 S Drexel Blvd.;60653;2858440;;;;;;;Chicago State University;;;;;;;;;;;www.gamechicago.org;Grace Ratliff;Grace Ratliff;;;;;;;chicago state university grant creative learning center_0;1.0;yes
60060612;CPS_Early_Childhood_Portal_scrape.csv;Onward Neighborhood House - Onward Neighborhood House;600 N Leavitt St;;6666726;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;onward neighborhood house - onward neighborhood house_0;;
60060612;CPS_Early_Childhood_Portal_scrape.csv;Onward Neighborhood House - Onward Neighborhood House;600 N Leavitt St;;6666726;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;onward neighborhood house - onward neighborhood house_0;1.0;yes
381560613;ECE Chicago Find a School scrape.csv;Disney Magnet;3815 N. Kedvale Ave.;60613;5345840;;;;;;Uptown;;;;;;;;;;;;;PFA-REG;;;;;;;;disney magnet_1;;
414060613;CPS_Early_Childhood_Portal_scrape.csv;Disney Magnet;4140 N. Marine Dr.;;5345840;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;;disney magnet_1;1.0;no
230060636;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Claremont Math and Science Academy;2300 W. 64th St.;60636;5358110;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mrs. Rebecca L. Stinson;;;;;;; math and science academy_4;;
21460644;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Spencer Math and Science Academy;214 N. Lavergne;60644;5346150;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mr. Shawn L. Jackson;;;;;;; math and science academy_4;0.8035378246142266;no
340160625;DFSS_AgencySiteLies_2012.csv;Albany Park Community Center Ainslie;3401 W. Ainslie;60625;5395907;;;;;;;Albany Park Community Center;;;;;;;;;;;www.apcc-chgo.org;Harold Rice;John DeJulio;;;;;;;ainslie-ainslie)_37;;
113460640;DFSS_AgencySiteLies_2012.csv;South East Asia Center South East Asia Center (Ainslie);1134 W. Ainslie;60640;9897433;;;;;;;South East Asia Center;;;;;;;;;;;www.se-asiacenter.org;Peter Porr;Fe Mendoza;;;;;;;ainslie-ainslie)_37;0.5415882574331954;no
344960624;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - North Lawndale YMCA;3449 W Arthington St;;6380773;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;e ymca_4;;
242460645;CPS_Early_Childhood_Portal_scrape.csv;YMCA of Metropolitan Chicago - High Ridge YMCA;2424 W Touhy Ave;;2628300;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;;e ymca_4;0.792623259315017;no
5627;CPS_Early_Childhood_Portal_scrape.csv;Henry Booth House - Coppin Early Learning Center;5627 S Michigan Ave;;3632400;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;; early learning center_12;;
2145;CPS_Early_Childhood_Portal_scrape.csv;A Child's World Early Learning Center;2145 E. 83rd St.;;9786598;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;; early learning center_12;0.6789612344749718;no
