Id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
106570	1	1	5	2	5	1	1	1	4	0	3	2
106571	0	0	0	0	4	2	1	1	1	9	3	0
106572	1	1	3	4	5	1	0	1	1	7	2	1
106573	1	1	0	2	4	0	0	0	0	10	0	2
106574	0	0	1	1	0	1	2	1	2	8	1	1
106575	1	0	0	2	5	1	2	0	0	5	2	2
106576	1	1	0	3	0	0	2	1	3	7	0	1
106577	0	1	2	3	4	2	0	1	2	2	1	2
106578	0	1	2	2	2	0	0	0	2	2	5	2
106579	0	0	1	1	5	0	0	0	5	6	5	0
106580	0	0	4	2	0	0	1	0	1	3	4	1
106581	0	0	3	4	1	1	2	0	3	8	5	1
106582	1	0	3	1	3	0	0	1	2	7	5	1
106583	0	0	4	3	3	1	0	1	0	7	4	1
106584	0	0	2	5	3	2	1	1	4	1	3	0
106585	1	0	3	5	1	2	0	1	2	10	4	1
106586	0	1	3	1	4	0	1	1	5	6	5	1
106587	0	0	5	1	4	1	1	1	2	5	1	0
106588	1	1	2	5	5	1	0	0	1	1	0	1
106589	1	0	2	3	3	2	2	1	2	9	5	0
106590	0	0	0	5	3	2	2	0	2	6	1	0
106591	1	1	0	0	4	2	1	1	2	10	1	2
106592	0	0	2	0	4	2	1	0	1	8	2	2
106593	1	0	2	5	1	2	0	0	0	10	2	0
106594	0	1	1	0	5	0	0	0	3	6	2	1
106595	1	1	1	5	3	2	1	1	5	1	2	0
106596	0	1	3	4	0	0	1	1	1	8	1	0
106597	0	1	1	5	3	1	2	1	3	4	1	2
106598	0	0	5	0	2	2	2	0	0	9	3	0
106599	0	0	2	3	1	0	0	1	2	9	2	1
106600	0	1	3	5	3	2	2	1	5	4	1	0
106601	1	0	5	5	0	0	1	0	4	6	4	1
106602	0	1	1	3	3	1	1	0	2	5	3	1
106603	0	1	1	1	4	2	2	1	3	0	2	1
106604	1	1	5	2	0	1	0	0	5	10	4	2
106605	0	0	1	5	0	0	0	0	5	4	3	2
106606	1	0	4	1	3	2	1	1	4	7	1	0
106607	0	1	3	2	5	0	0	0	3	2	1	2
106608	1	0	5	2	5	0	0	0	4	4	3	2
106609	1	0	1	2	0	0	1	1	0	10	5	1
106610	1	0	0	5	0	2	1	1	0	8	1	1
106611	0	1	3	0	2	2	2	0	4	6	0	0
106612	1	0	2	2	2	1	1	1	0	2	1	2
106613	1	1	4	0	0	1	2	1	5	9	2	0
106614	1	1	5	1	5	0	1	1	1	5	0	1
106615	0	0	0	0	5	0	1	1	5	0	4	1
106616	1	0	5	1	2	0	0	0	3	6	4	2
106617	0	0	5	3	4	2	2	0	1	2	4	0
106618	0	0	2	2	1	0	0	0	4	4	1	0
106619	0	1	4	5	4	2	1	1	4	1	5	1
106620	0	1	5	0	5	2	1	0	4	4	3	0
106621	1	1	2	5	1	0	1	0	0	5	2	1
106622	1	0	0	3	0	0	1	1	1	2	5	2
106623	1	0	2	3	4	0	2	0	1	9	5	1
106624	1	0	5	3	5	0	1	0	3	2	5	1
106625	0	1	2	3	0	0	1	1	4	10	3	0
106626	0	1	5	4	2	2	2	1	2	7	3	2
106627	0	1	2	4	5	2	2	0	5	7	4	0
106628	0	1	1	5	2	0	1	1	4	6	0	1
106629	0	0	0	2	1	0	1	0	2	4	1	1
106630	1	1	4	1	3	2	0	0	5	4	2	1
106631	1	0	2	1	3	1	1	0	1	9	1	2
106632	1	0	5	4	3	2	1	1	4	7	4	1
106633	1	0	3	1	4	1	0	0	5	5	2	0
106634	1	0	4	1	4	2	0	1	5	4	5	1
106635	0	0	3	5	2	1	0	1	5	6	5	1
106636	1	0	1	4	0	0	0	1	0	3	5	2
106637	0	1	3	2	1	2	1	0	1	4	3	1
106638	1	0	2	4	2	0	0	1	3	5	2	0
106639	1	0	2	4	4	2	2	0	1	0	0	1
106640	1	0	3	2	5	0	2	0	1	6	1	2
106641	1	0	5	2	2	2	0	1	0	9	2	0
106642	1	1	2	3	4	1	1	0	1	7	5	2
106643	1	0	5	4	2	2	1	0	0	5	0	1
106644	0	1	1	0	0	2	1	0	5	8	5	0
106645	0	0	2	3	2	0	0	0	5	8	4	0
106646	0	1	5	2	3	1	2	0	0	9	1	1
106647	1	1	1	3	1	1	2	1	5	9	3	0
106648	0	0	3	2	5	0	0	0	5	2	5	2
106649	0	0	5	5	2	2	0	0	4	2	2	1
106650	0	0	2	2	2	0	0	0	5	8	2	0
106651	1	1	2	3	2	2	1	1	3	5	1	2
106652	1	1	1	3	4	0	1	1	1	7	5	2
106653	0	1	5	3	2	2	2	1	0	6	1	1
106654	0	0	5	3	1	1	1	0	3	6	3	0
106655	0	1	2	1	4	0	0	1	5	4	5	2
106656	0	0	5	4	2	1	0	0	0	3	3	0
106657	0	0	4	0	1	1	1	1	1	7	0	0
106658	0	1	0	3	0	1	0	0	1	2	1	1
106659	0	0	0	0	1	1	2	0	3	9	5	0
106660	0	1	5	1	0	2	2	1	5	0	4	0
106661	1	1	1	1	2	2	0	1	3	7	4	0
106662	1	1	4	0	0	0	1	1	4	7	0	1
106663	1	0	5	3	2	2	1	1	3	0	3	0
106664	1	1	4	3	0	0	0	1	3	10	2	2
106665	1	1	3	5	2	0	0	0	3	1	2	0
106666	0	0	0	2	5	0	0	1	3	9	3	1
106667	0	0	4	4	2	2	1	0	4	6	5	0
106668	1	0	2	3	4	0	1	0	3	4	4	1
106669	1	0	1	5	2	1	1	1	5	5	5	0
106670	0	0	2	2	4	2	1	1	3	5	4	2
106671	1	1	1	1	1	2	1	1	3	0	0	0
106672	1	1	5	1	2	1	1	1	5	4	2	2
106673	1	1	5	4	2	2	2	0	5	3	4	0
106674	0	1	4	3	4	2	0	1	5	7	4	0
106675	0	0	1	0	3	1	0	0	3	5	4	0
106676	0	0	4	3	3	2	1	1	5	1	2	0
106677	1	1	1	4	0	1	2	0	0	6	2	0
106678	0	1	2	1	1	2	0	0	2	5	0	2
106679	0	1	3	0	3	2	0	1	3	2	4	0
106680	1	0	3	0	3	0	2	0	4	7	2	2
106681	1	1	2	0	3	0	2	0	5	6	2	0
106682	0	1	5	2	3	1	2	1	4	7	4	0
106683	0	1	5	1	5	2	2	0	0	2	3	2
106684	1	0	1	4	5	2	1	0	4	1	5	1
106685	0	1	2	0	2	0	1	0	0	1	5	2
106686	0	0	0	2	5	2	2	0	0	2	5	2
106687	0	0	3	0	0	1	0	1	2	8	4	2
106688	1	0	0	4	1	2	2	1	1	4	4	1
106689	1	1	2	2	1	1	1	1	5	2	2	2
106690	0	1	3	2	0	2	0	0	4	9	4	2
106691	1	0	5	5	1	1	2	1	4	2	3	1
106692	0	0	3	1	0	1	1	0	4	8	1	0
106693	0	1	1	5	0	0	1	0	0	5	1	2
106694	0	1	5	5	0	0	2	0	2	7	4	2
106695	1	0	4	4	3	1	0	1	1	2	3	2
106696	0	0	5	5	5	0	0	0	5	9	0	2
106697	0	1	5	4	5	2	0	1	0	5	3	1
106698	1	1	2	3	4	2	2	1	3	5	5	1
106699	1	1	1	0	4	0	1	0	0	10	0	2
106700	1	1	1	5	0	2	0	1	5	9	3	2
106701	1	1	0	4	4	2	0	1	3	8	3	1
106702	1	0	0	1	4	1	0	0	5	3	1	1
106703	0	0	5	1	4	0	2	1	2	1	5	0
106704	1	0	0	5	5	0	0	1	4	10	4	2
106705	1	0	4	3	3	0	1	0	2	0	2	0
106706	0	1	2	4	2	1	0	0	1	10	0	1
106707	1	0	0	4	1	2	0	1	5	1	1	0
106708	0	1	4	2	3	1	0	0	4	4	2	0
106709	1	1	2	1	5	2	1	1	1	6	3	2
106710	1	1	1	0	2	1	1	1	0	2	2	0
106711	1	0	5	5	5	2	1	0	2	3	5	0
106712	0	0	5	5	1	0	1	0	2	3	5	1
106713	1	1	3	4	1	0	0	0	2	9	2	1
106714	1	1	2	3	4	0	1	1	1	1	3	2
106715	1	0	0	1	1	2	1	0	0	1	0	1
106716	1	1	2	1	2	0	1	0	3	7	4	0
106717	0	0	1	4	4	0	2	0	5	9	2	2
106718	0	0	0	4	3	2	1	1	5	8	5	1
106719	0	1	3	2	3	0	2	0	2	1	3	0
106720	1	1	2	4	1	2	2	0	3	3	5	1
106721	1	1	0	5	0	2	1	1	5	5	0	1
106722	0	0	3	4	3	1	2	1	4	0	2	1
106723	0	1	5	1	1	0	0	0	5	2	0	1
106724	1	0	1	4	5	0	2	1	5	9	3	2
106725	1	1	4	3	1	0	0	0	1	8	2	0
106726	0	0	3	0	5	1	2	0	0	1	1	0
106727	0	1	2	0	1	2	1	0	5	1	4	0
106728	0	1	5	2	5	1	2	0	2	0	4	2
106729	1	0	0	2	4	2	2	1	5	4	0	1
106730	1	1	4	4	5	2	2	0	5	8	4	0
106731	1	1	1	4	1	0	0	0	3	2	5	0
106732	0	0	1	2	0	0	1	1	0	5	4	1
106733	0	1	5	0	2	1	0	0	2	5	2	1
106734	1	1	2	2	4	2	0	1	3	3	0	2
106735	0	0	4	4	3	1	2	0	3	9	4	1
106736	1	0	4	2	4	2	1	0	5	4	5	1
106737	0	1	2	2	2	2	1	0	5	9	3	1
106738	0	1	0	3	0	0	2	0	2	1	4	1
106739	0	0	4	2	5	1	0	0	4	9	3	2
106740	0	0	1	3	2	2	2	0	3	4	1	0
106741	0	1	3	0	1	0	1	1	3	9	3	2
106742	1	1	3	5	5	2	0	0	1	4	5	1
106743	0	1	0	5	4	1	2	0	0	1	2	2
106744	1	0	4	5	4	0	1	0	5	9	2	0
106745	0	0	1	4	1	1	1	1	1	6	3	0
106746	1	0	0	3	0	1	1	0	5	5	2	2
106747	0	1	4	0	4	2	1	0	1	7	4	0
106748	0	1	2	1	5	2	1	0	1	8	1	2
106749	0	0	0	3	4	2	0	0	0	4	4	2
106750	1	1	1	0	4	2	0	0	0	9	3	1
106751	0	1	1	3	3	1	0	0	1	2	0	1
106752	0	1	1	5	1	0	2	0	5	2	4	1
106753	1	1	1	2	4	1	2	1	3	10	4	2
106754	1	0	1	4	3	2	1	0	3	3	0	2
106755	1	0	3	4	4	1	2	0	0	7	4	0
106756	0	1	0	1	4	2	0	1	1	9	2	1
106757	0	0	1	3	1	2	2	1	5	8	0	2
106758	0	1	2	0	0	1	0	0	3	5	4	0
106759	0	1	3	5	5	0	1	1	0	6	0	0
106760	0	1	2	2	3	0	2	1	1	4	4	1
106761	1	0	4	5	5	2	1	1	3	10	1	0
106762	0	0	5	1	3	2	0	1	2	5	3	1
106763	0	0	2	3	2	2	0	0	2	1	3	0
106764	0	0	0	4	4	1	0	1	2	1	5	2
106765	0	1	2	1	2	2	2	1	1	3	4	0
106766	1	1	1	3	0	1	1	1	1	3	3	1
106767	1	0	5	0	0	0	0	0	1	6	2	2
106768	1	1	5	0	4	0	1	1	4	9	3	1
106769	1	1	2	1	2	1	2	0	4	8	3	2
106770	1	0	1	1	4	2	1	1	3	1	4	0
106771	1	1	5	0	2	0	1	0	4	4	0	0
106772	1	1	1	5	2	0	0	0	0	9	4	0
106773	0	0	1	4	0	2	1	1	4	7	1	0
106774	0	0	3	3	5	0	0	1	0	5	5	0
106775	0	1	1	3	4	0	2	0	3	0	2	1
106776	0	0	0	4	4	0	0	0	2	2	1	2
106777	1	0	2	5	4	2	1	0	5	0	1	0
106778	1	0	0	4	1	2	0	0	0	2	0	1
106779	0	1	2	5	5	1	0	0	0	3	1	0
106780	0	1	2	4	5	0	2	1	1	4	2	2
106781	0	0	1	3	1	2	1	1	4	1	0	0
106782	0	1	3	0	4	0	0	0	1	2	3	0
106783	1	1	0	4	5	2	0	0	0	8	3	0
106784	1	0	0	3	0	1	2	1	4	9	4	2
106785	0	0	5	0	1	2	0	1	3	0	1	1
106786	1	1	0	1	1	2	2	0	2	9	3	0
106787	1	0	5	0	5	0	2	0	0	4	0	1
106788	1	0	0	1	4	0	2	1	1	3	0	1
106789	0	1	0	3	3	2	1	1	1	5	1	1
106790	0	0	2	3	4	1	0	1	0	2	5	1
106791	0	0	5	2	1	2	2	0	0	2	5	0
106792	0	1	2	1	2	0	2	1	5	1	3	2
106793	1	0	0	2	3	0	2	1	5	4	5	1
106794	0	0	4	4	0	0	2	0	4	4	0	1
106795	1	1	4	2	1	1	2	1	3	1	0	2
106796	1	0	0	0	1	1	0	1	1	8	0	1
106797	0	0	0	2	4	1	2	0	4	1	1	1
106798	0	0	1	3	0	1	1	1	1	7	1	1
106799	1	1	3	0	5	0	2	0	2	4	3	2
106800	0	1	1	4	4	2	0	0	4	4	3	2
106801	1	1	3	5	5	1	2	0	2	0	4	2
106802	0	1	0	3	2	2	0	0	1	3	1	0
106803	1	1	4	3	1	1	1	0	4	5	3	1
106804	0	0	0	0	2	2	2	1	2	2	1	1
106805	0	0	4	5	0	0	2	0	5	5	1	1
106806	1	0	2	5	1	2	0	1	3	4	5	0
106807	0	0	4	2	5	2	2	1	2	7	0	2
106808	1	0	0	1	2	2	2	1	2	7	0	1
106809	0	0	0	4	0	1	2	0	4	7	1	1
106810	1	0	5	4	4	1	2	1	5	9	0	2
106811	1	0	4	4	0	0	0	0	5	1	5	1
106812	1	0	4	4	1	1	2	0	5	0	4	0
106813	1	0	2	1	4	0	2	1	3	2	0	1
106814	0	1	1	5	3	2	0	0	4	6	5	0
106815	1	0	2	0	4	0	0	1	3	9	5	1
106816	1	0	5	1	2	0	2	1	1	5	4	1
106817	0	0	0	4	5	1	1	1	3	4	2	2
106818	1	1	4	0	0	1	2	1	1	9	5	0
106819	0	0	3	3	0	2	1	0	4	4	4	0
106820	0	0	1	0	3	1	1	0	1	4	1	1
106821	0	0	5	2	5	0	1	0	3	4	5	1
106822	0	0	2	0	5	2	1	0	0	2	3	2
106823	0	0	1	3	1	1	0	0	1	8	5	2
106824	0	0	3	4	0	1	2	1	1	7	2	0
106825	1	0	1	2	0	1	0	0	0	9	5	2
106826	1	0	1	3	2	0	1	0	1	8	0	2
106827	0	1	3	2	3	1	2	1	3	6	5	0
106828	0	1	2	5	0	2	0	1	3	2	1	1
106829	1	0	1	5	2	1	1	0	1	2	1	1
106830	1	1	4	3	2	1	0	0	4	1	5	0
106831	0	0	4	1	3	1	0	0	0	0	2	1
106832	0	0	3	5	3	1	2	0	3	0	5	2
106833	0	1	0	5	1	2	0	0	2	9	3	0
106834	1	0	2	5	2	0	1	0	4	6	2	2
106835	0	0	4	3	5	1	2	1	2	1	1	2
106836	0	1	0	2	3	0	1	0	0	0	2	0
106837	0	1	3	3	4	2	0	1	5	7	5	0
106838	1	1	1	5	1	1	1	1	3	0	0	1
106839	0	0	1	2	1	1	0	1	4	7	3	0
106840	0	0	0	5	4	0	2	0	1	3	0	0
106841	0	1	0	0	5	1	2	1	1	7	4	1
106842	1	0	3	2	2	1	0	1	3	0	3	1
106843	0	1	2	0	4	0	1	0	2	6	0	1
106844	0	1	1	1	1	1	1	0	2	0	5	0
106845	0	1	2	5	0	1	0	1	4	7	5	2
106846	0	0	4	1	4	0	0	1	3	7	4	1
106847	0	0	2	1	1	2	1	0	5	8	5	1
106848	0	0	4	4	0	1	1	0	1	6	4	0
106849	0	0	3	1	2	2	2	0	1	8	0	1
106850	0	0	1	0	2	1	2	0	4	5	1	2
106851	1	0	2	4	5	1	2	0	1	8	0	1
106852	1	1	3	3	1	2	2	1	3	6	5	2
106853	1	1	0	3	5	2	0	0	3	5	4	1
106854	0	1	2	5	2	1	1	1	3	3	0	1
106855	0	1	1	5	4	2	1	1	0	9	0	1
106856	1	0	3	5	4	1	0	0	5	6	3	2
106857	1	1	2	3	5	0	1	0	5	6	5	0
106858	1	0	5	5	2	2	2	1	2	5	0	1
106859	0	1	0	4	3	0	2	1	3	7	3	1
106860	1	0	3	2	4	0	2	0	1	9	4	1
106861	0	1	0	3	4	2	1	0	1	10	4	0
106862	0	1	1	5	0	0	1	1	2	0	1	0
106863	0	0	5	2	2	1	0	1	0	0	2	1
106864	1	1	1	4	3	0	1	0	0	8	4	1
106865	0	1	2	4	5	1	2	1	2	10	2	2
106866	0	0	0	3	1	2	2	0	2	0	2	0
106867	0	0	2	1	4	1	2	0	5	0	0	2
106868	0	1	4	5	3	2	1	1	3	5	4	0
106869	0	1	0	5	3	2	1	0	4	5	4	0
106870	0	1	5	3	1	2	1	0	0	10	4	1
106871	0	1	3	2	1	1	0	1	3	6	4	2
106872	0	0	5	3	2	1	0	1	4	0	4	0
106873	0	1	3	5	5	1	1	0	1	3	0	1
106874	1	0	2	0	1	0	2	0	3	8	3	1
106875	0	0	4	5	0	1	0	0	5	5	3	2
106876	1	0	3	4	1	2	1	0	1	1	2	2
106877	0	0	3	3	0	2	1	1	0	3	4	2
106878	1	0	0	2	4	0	2	1	3	1	2	2
106879	1	1	1	5	2	0	0	0	3	1	2	2
106880	1	0	1	5	5	2	0	0	0	2	2	2
106881	1	1	3	2	4	1	0	1	2	4	0	0
106882	1	1	4	1	3	0	1	1	5	8	2	2
106883	1	0	2	5	4	2	0	0	2	6	2	0
106884	1	1	2	2	0	1	2	1	2	6	3	2
106885	1	0	3	4	4	1	2	0	2	4	4	1
106886	1	1	2	0	0	1	0	0	2	2	2	2
106887	1	0	5	4	4	1	2	1	2	4	0	2
106888	0	0	2	0	1	1	0	1	0	6	3	1
106889	0	1	2	2	4	1	1	1	5	4	1	1
106890	0	1	4	1	3	0	2	1	1	0	2	1
106891	1	1	1	4	2	2	0	1	0	4	1	2
106892	0	1	3	0	2	2	1	0	4	6	1	2
106893	0	1	5	3	4	1	2	1	1	2	3	2
106894	1	1	5	3	0	1	2	0	4	4	2	0
106895	1	0	3	0	0	0	0	0	5	8	2	1
106896	0	1	1	3	5	2	1	1	5	4	4	1
106897	0	1	1	4	5	2	1	1	0	10	1	0
106898	0	0	1	2	5	1	0	0	0	2	1	1
106899	0	1	0	3	0	2	2	0	4	8	2	2
106900	0	1	0	3	0	0	2	1	2	5	2	0
106901	1	0	0	5	5	1	0	0	1	6	1	1
106902	1	0	2	4	2	0	2	1	0	6	0	1
106903	0	1	2	1	5	2	2	1	4	10	1	1
106904	1	0	1	5	4	1	1	1	0	2	2	1
106905	1	0	1	4	0	1	1	0	0	6	4	2
106906	0	1	1	4	2	2	1	0	5	10	5	1
106907	1	0	1	1	5	0	0	0	3	8	5	1
106908	0	1	1	4	5	2	0	1	1	6	4	2
106909	1	1	3	1	4	1	2	1	1	7	1	2
106910	1	1	2	2	3	0	1	1	1	9	1	2
106911	0	0	1	5	3	1	0	0	4	7	3	2
106912	0	1	4	1	2	0	1	0	5	0	5	2
106913	1	1	2	0	3	2	2	1	5	2	2	1
106914	0	1	1	0	3	2	1	0	2	5	3	0
106915	1	0	3	1	0	0	2	0	1	3	1	1
106916	0	1	0	0	4	1	1	1	1	5	2	2
106917	0	1	0	2	1	0	0	1	1	2	3	1
106918	0	1	3	4	5	2	1	0	1	2	3	2
106919	0	1	1	0	3	0	1	0	4	10	3	2
106920	1	1	5	5	2	0	0	1	2	8	3	1
106921	1	1	3	0	3	2	0	0	0	5	0	2
106922	0	1	3	4	4	0	0	0	4	8	5	2
106923	1	1	0	5	3	0	2	1	0	8	5	2
106924	1	1	3	2	0	0	2	1	3	8	1	2
106925	0	0	4	3	5	2	2	1	5	1	0	1
106926	1	0	5	1	3	1	1	1	0	6	1	1
106927	0	1	1	5	5	2	1	1	5	2	4	0
106928	1	1	5	3	0	2	2	0	1	10	3	2
106929	1	0	3	2	3	1	0	0	3	9	2	0
106930	0	1	0	4	1	0	1	1	0	0	2	2
106931	0	1	3	3	5	1	2	1	1	1	0	0
106932	1	1	3	0	4	2	2	0	5	10	0	1
106933	1	0	2	1	4	2	1	1	2	4	4	0
106934	1	1	3	4	4	0	1	1	1	9	5	0
106935	0	1	4	5	4	2	0	0	4	4	4	2
106936	0	1	5	2	1	1	2	0	1	2	3	2
106937	1	1	1	3	2	0	1	0	3	5	0	1
106938	0	0	3	3	1	2	2	1	4	8	0	2
106939	1	1	1	1	0	1	2	0	1	10	5	1
106940	1	1	1	3	2	0	2	0	3	3	3	1
106941	1	1	3	5	5	0	0	1	3	1	4	1
106942	0	1	2	5	1	2	1	0	2	6	5	0
106943	0	1	2	0	3	1	2	0	2	4	3	2
106944	0	0	3	5	2	0	0	0	3	10	3	1
106945	1	0	0	0	0	2	2	0	5	8	1	2
106946	0	0	4	5	3	2	1	0	4	5	4	1
106947	0	0	1	3	5	2	1	0	5	2	1	1
106948	0	0	1	0	3	2	0	1	1	7	4	2
106949	0	0	0	2	5	0	1	1	5	6	5	1
106950	1	0	2	0	1	2	1	0	3	4	1	2
106951	0	0	0	0	3	0	1	0	4	1	4	1
106952	1	0	5	4	4	2	2	0	5	1	5	1
106953	0	0	4	3	4	2	2	0	2	5	3	1
106954	0	0	4	1	0	0	0	1	3	5	3	1
106955	0	0	3	3	3	2	0	0	5	5	1	0
106956	0	0	2	2	2	0	0	0	2	9	4	0
106957	1	1	1	3	3	1	2	1	4	1	3	1
106958	1	0	5	2	3	0	2	1	0	4	1	0
106959	0	1	4	2	3	2	1	0	2	1	4	1
106960	1	1	3	4	1	1	0	0	1	2	1	2
106961	1	0	2	5	5	0	2	0	3	6	3	2
106962	0	0	3	4	4	1	2	1	1	10	4	1
106963	1	1	2	1	2	2	2	1	5	9	0	1
106964	0	1	3	5	5	2	1	1	3	7	4	0
106965	0	1	0	3	4	1	1	1	5	7	1	1
106966	1	1	0	2	4	2	1	1	1	9	1	1
106967	1	0	2	0	2	0	2	1	4	4	4	1
106968	1	0	2	4	3	1	1	1	5	9	1	0
106969	0	0	2	3	2	2	1	0	1	1	5	1
106970	1	0	0	1	1	0	0	1	5	6	2	0
106971	1	1	5	0	0	0	2	1	4	0	2	2
106972	1	0	2	4	4	2	0	0	2	9	3	0
106973	0	0	4	3	4	1	1	1	5	10	3	0
106974	0	0	0	0	4	1	1	1	1	0	5	0
106975	1	0	4	1	5	2	2	0	0	6	4	0
106976	1	0	4	5	3	0	0	1	1	4	0	2
106977	1	1	5	4	3	0	2	0	3	4	3	1
106978	1	1	3	0	3	2	2	1	4	4	1	1
106979	0	1	5	0	2	1	1	0	3	9	3	1
106980	0	0	3	4	3	1	1	0	0	9	5	1
106981	1	0	5	5	0	2	0	1	2	9	1	2
106982	0	1	5	3	1	2	0	1	2	8	3	0
106983	0	1	4	1	3	1	1	0	2	6	0	2
106984	0	0	2	1	0	2	1	0	3	3	1	0
106985	0	0	0	2	0	2	2	0	3	4	1	1
106986	1	0	1	4	4	0	0	0	4	6	5	0
106987	1	0	3	5	5	2	2	1	3	3	2	0
106988	0	0	0	0	2	2	1	1	3	1	0	0
106989	1	0	1	5	2	2	0	0	4	9	3	1
106990	0	0	5	2	1	1	1	1	2	4	5	2
106991	0	0	1	3	3	0	1	0	4	0	1	2
106992	0	0	0	5	5	0	2	1	0	0	0	0
106993	0	0	1	3	1	2	2	0	1	4	3	1
106994	0	1	4	0	0	1	0	0	1	8	5	0
106995	0	0	3	0	1	1	0	0	1	0	4	1
106996	0	0	5	5	4	2	0	0	0	0	1	0
106997	1	0	5	5	5	1	1	1	4	9	0	2
106998	0	0	5	5	1	1	2	0	0	1	4	2
106999	1	1	1	5	1	1	0	0	1	6	3	1
107000	1	1	0	1	2	1	1	1	5	9	3	0
107001	1	0	5	0	3	0	1	0	5	3	1	1
107002	0	0	0	3	5	2	2	1	5	7	0	2
107003	1	0	4	1	0	0	0	1	1	1	2	0
107004	0	1	2	5	3	0	0	0	2	4	3	2
107005	0	0	1	3	1	1	0	0	2	1	1	1
107006	1	0	2	5	5	2	2	1	0	2	2	2
107007	1	1	5	0	2	0	0	1	4	7	3	1
107008	0	0	5	5	4	2	0	1	5	3	2	0
107009	0	0	4	5	0	1	2	0	1	0	2	1
107010	0	0	0	4	2	1	2	1	4	9	0	2
107011	1	0	1	1	3	1	1	0	2	10	5	0
107012	1	1	5	5	5	1	2	1	4	2	5	0
107013	1	0	3	4	0	1	0	1	4	9	1	1
107014	0	0	4	5	2	1	1	1	4	10	3	0
107015	0	1	0	5	2	0	0	0	4	1	4	0
107016	1	0	1	3	3	1	1	0	5	9	4	0
107017	0	1	4	0	3	1	0	0	1	7	1	0
107018	0	1	4	2	0	2	2	1	0	3	2	1
107019	1	1	5	1	2	0	0	1	3	7	4	0
107020	1	1	0	2	3	2	0	0	1	1	3	2
107021	0	1	3	3	3	2	1	1	4	5	4	2
107022	0	1	0	2	4	2	2	0	1	6	3	2
107023	0	0	1	5	1	2	0	1	1	2	1	2
107024	1	0	3	1	0	0	1	0	1	0	5	0
107025	0	0	4	2	2	2	0	0	5	9	1	1
107026	0	0	1	2	5	2	1	0	0	4	5	2
107027	1	0	0	4	2	0	1	1	0	6	0	2
107028	0	0	2	3	1	1	2	0	4	6	2	0
107029	1	0	2	3	3	2	0	0	3	8	2	0
107030	1	0	2	2	0	1	0	0	0	2	3	1
107031	1	0	2	4	0	0	2	0	1	2	3	0
107032	1	1	1	5	1	0	0	0	3	5	2	0
107033	1	1	1	2	4	0	0	1	5	9	5	0
107034	0	1	1	2	1	2	1	1	2	9	5	1
107035	1	0	2	2	3	1	1	0	3	8	3	1
107036	1	0	3	0	5	2	1	0	2	5	1	2
107037	1	0	0	4	5	2	1	0	1	4	1	0
107038	0	1	0	2	0	2	0	1	2	9	1	0
107039	1	1	3	1	3	2	2	0	4	5	1	0
107040	0	0	4	1	1	1	1	0	1	1	1	0
107041	0	1	2	5	1	1	0	0	1	3	1	2
107042	0	0	2	3	0	2	2	0	4	4	2	1
107043	0	1	5	5	1	2	1	1	2	1	2	0
107044	1	1	2	0	3	0	1	0	0	2	5	2
107045	0	0	4	2	0	0	2	1	5	8	1	1
107046	1	0	2	0	2	1	0	0	4	4	2	1
107047	1	0	3	1	4	2	1	1	3	3	4	1
107048	1	0	2	2	3	1	2	1	1	5	3	0
107049	0	1	4	1	3	1	2	1	5	3	3	1
107050	0	0	3	3	3	1	0	0	1	4	5	2
107051	0	0	1	0	1	0	2	1	1	10	1	2
107052	0	1	1	0	2	2	2	1	0	5	5	2
107053	1	1	2	2	0	2	0	0	0	2	1	2
107054	0	0	0	2	2	0	1	0	3	3	1	0
107055	1	0	3	0	3	1	1	0	2	6	5	1
107056	1	1	1	5	2	2	2	1	2	1	5	0
107057	0	0	4	5	3	0	0	0	4	5	2	0
107058	0	0	5	5	1	0	2	0	4	7	1	1
107059	0	0	4	3	3	2	2	0	3	9	5	0
107060	0	0	5	1	3	1	0	0	0	5	4	0
107061	0	1	2	4	2	0	2	1	2	0	2	1
107062	1	1	0	1	4	0	0	0	1	2	5	1
107063	1	0	0	3	5	1	0	0	5	1	4	1
107064	0	0	0	5	0	0	2	0	2	9	1	0
107065	1	1	4	3	4	2	2	0	2	6	0	2
107066	0	0	5	1	0	1	1	0	2	7	3	0
107067	0	0	3	5	2	0	0	0	2	9	1	1
107068	0	0	5	1	3	2	0	0	3	4	4	0
107069	1	1	5	5	4	0	2	0	1	4	5	2
107070	1	0	1	1	1	2	0	0	5	9	5	0
107071	0	0	5	5	2	1	2	0	1	10	0	0
107072	1	0	3	5	0	2	1	1	4	5	4	2
107073	0	0	5	2	2	2	2	1	5	6	1	1
107074	0	0	4	3	1	1	0	0	2	2	3	2
107075	1	1	1	3	1	1	0	1	1	4	4	0
107076	1	0	0	1	5	2	0	0	0	4	0	2
107077	0	0	4	2	5	2	1	0	4	6	4	1
107078	0	0	3	4	3	0	0	0	1	4	5	0
107079	0	0	1	1	3	2	1	0	2	7	0	1
107080	0	0	0	5	5	1	1	1	3	3	4	1
107081	0	1	0	5	2	2	1	0	5	6	4	2
107082	0	0	2	1	5	0	1	1	0	3	4	0
107083	0	0	2	0	0	1	0	1	3	5	3	0
107084	1	0	1	2	0	1	1	0	0	10	3	2
107085	1	1	1	2	2	2	0	1	0	7	5	1
